rebl_item,percent_eco,i.fit,i.df,i.outfitMSQ,i.infitMSQ,i.outfitZ,i.infitZ,i.disc,eta,eta_se
foodLocal,0.4253246753246753,859.2109840307011,924,0.9298820173492436,0.9446788728589175,-1.700748601430728,-2.121481077032795,0.4011628099234417,NA,NA
foodLunchNoMeat,0.816017316017316,993.6488926086244,924,1.075377589403273,1.0047714574163285,0.8498478373645714,0.11087233180665973,0.2092725835596075,-2.293698345175162,0.08832436932990102
foodOatMilk,0.1461038961038961,869.6568518902011,924,0.9411870691452393,1.0007780940676645,-0.521787856109885,0.03313482699157191,0.2399018286918771,1.3663790497147488,0.09601213928245084
foodOrganicVeg,0.4707792207792208,818.0932046805028,924,0.8853822561477304,0.9224798710594467,-2.9989386801287607,-3.133865567921854,0.4346436670945387,-0.4881843813946344,0.07042406965148984
foodOwnLunch,0.47619047619047616,942.7150686381217,924,1.0202544032880105,1.0247502582229437,0.5229250417568673,0.9801193670926039,0.3017692745195423,-0.5129452085896196,0.07039015270567633
foodTofu,0.19155844155844157,887.1530534823028,924,0.9601223522535745,1.0053902512716664,-0.4341512724265558,0.12414293719910846,0.2693110758120315,1.0067323142703966,0.08699386059007218
homeClothesCold,0.6742424242424242,1043.4858193714344,924,1.1293136573283922,1.0112146164690654,2.3323928708832318,0.3618741262566048,0.25471642582123333,-1.4469162666089672,0.074497938757441
homeClothesHang,0.3647186147186147,905.1989540240019,924,0.9796525476450236,0.9975066805948881,-0.4114224387615698,-0.07499267134306267,0.33185505307694807,0.010824309157219804,0.07267897646345078
homeLightsOff,0.922077922077922,816.7046026680594,924,0.8838794401169473,0.8843606192757029,-0.6923375167667517,-1.2924910228612105,0.2033070717117965,-3.3473780813370695,0.12380923299952831
packCarriedUtensils,0.10606060606060606,747.8520723696341,924,0.8093637146857512,0.9418259178769807,-1.4721985540436975,-0.7474137692041056,0.2794450099665688,1.7660210620028396,0.10900887937636325
packCompost,0.22727272727272727,817.2695643469503,924,0.8844908705053575,0.9645145529908927,-1.5682299871970338,-0.8075808184221172,0.3405090314176744,0.7658028918917,0.08219494859717766
packPickedUpLitter,0.5043290043290043,890.5285608187249,924,0.9637754987215638,0.9776680904164792,-0.9222273142097832,-0.8880715218347752,0.36025527319783524,-0.6414020138812206,0.07033070271696186
packPullRecycleFromTrash,0.0735930735930736,754.7378293742539,924,0.816815832656119,0.8877444413703002,-1.0934261038833006,-1.1678644318856048,0.28510475099048055,2.1984033753239585,0.12723107100736372
packRags,0.7867965367965368,900.1327161258419,924,0.9741696061967985,0.9270944162398227,-0.3012422853787515,-1.6390611699323383,0.31397097484606634,-2.091562259325891,0.08401959229021704
packReusableBottle,0.553030303030303,828.8552503578328,924,0.8970294917292563,0.9342030016993087,-2.6159572616977207,-2.6142105203221955,0.4147688610204405,-0.8642249239377946,0.07069150937251077
packReusableMug,0.40584415584415584,928.7641514886699,924,1.0051560081046211,0.9995453845661408,0.13291734391886445,-0.007620713941327172,0.3288540685814963,-0.18699160674678925,0.07142358642719036
packReusedPaperPlasticBags,0.841991341991342,906.7952309293357,924,0.9813801200533937,0.9421455117989394,-0.1521441283377531,-1.0201554629863108,0.23622770288119474,-2.4939926905293777,0.0932924774314766
purchBuyNothing,0.10606060606060606,931.6548537920524,924,1.0082844738009225,0.9339091260008017,0.10624425974715737,-0.855049285091782,0.26849602240466214,1.7660210602682174,0.10900804492153873
socialDocumentary,0.22510822510822512,978.1695980943164,924,1.0586251061626801,0.9997742120458093,0.7810015367657069,0.009546206416693327,0.28393523437765833,0.7796329997262488,0.0824452591153776
socialGroup,0.025974025974025976,757.8699424453205,924,0.8202055654170135,0.8694330153201899,-0.5168827157437141,-0.7113590888994538,0.21141944711656405,3.3476906717447643,0.204065405410943
socialRead,0.5043290043290043,904.9851027425372,924,0.9794211068642177,1.0077777253023354,-0.5154401066944955,0.3174410239380625,0.33673127282971727,-0.6414019302020374,0.07033056947358786
socialSupportive,0.09199134199134198,864.5137619577455,924,0.9356209544997246,0.9054031741479871,-0.3960093761132551,-1.1306665920803405,0.29588822906914963,1.9369679450844346,0.11565403114451277
transPublic,0.12012987012987013,974.2388010485369,924,1.0543709968057757,0.9823736360510802,0.4730436291806629,-0.22793644948202108,0.22728222182305738,1.6133339296540106,0.10364192276908545
transWalk,0.44696969696969696,876.5578012544622,924,0.9486556290632708,0.9637903531668213,-1.2748564202486687,-1.4115729544924247,0.39074332132157397,-0.37879253901332705,0.0706615906868815
waterShowerStop,0.15800865800865802,937.2740190815628,924,1.0143658215168427,1.0052797361049786,0.17469786089066308,0.11024524932303473,0.2355946336193764,1.2647470138815036,0.09322341243219862
waterTeethStop,0.7965367965367965,868.3215150918402,924,0.9397418994500435,0.9485549156138239,-0.716410899858708,-1.100787223112975,0.29098684372700195,-2.156651839068814,0.08533118587403125
