p.fit,p.df,p.outfitMSQ,p.infitMSQ,p.outfitZ,p.infitZ,person,rebl_score,prolificID
4.756144917056697,24,0.19817270487736238,0.6475662258130382,0.3360458660609561,-0.6473517983446133,P1,-3.7059794834995996,5484620efdf99b0379939c6a
11.956557844776919,24,0.4981899101990383,0.714073001575417,-1.0097004378141328,-1.0146831146733457,P2,-0.19480938115299828,549b8ef4fdf99b4ffa5fa0c9
21.742858994524727,24,0.905952458105197,1.0571205010676843,0.30391711347103634,0.27781058666649444,P3,-2.201377483475753,5589565cfdf99b6bd06016dc
16.373185214319683,24,0.6822160505966535,0.8644103487426715,-0.509116503629474,-0.4000897900949517,P4,-0.19480938115299828,558de4bffdf99b0cad9683ba
5.135339486713421,24,0.2139724786130592,0.41322139710082534,-0.6496305961985953,-2.1183259169713584,P5,-2.201377483475753,558fd02cfdf99b39cb035e5d
37.6397315560673,24,1.5683221481694707,1.289349044338934,1.012205313110783,0.9611408821632119,P6,-0.7993243569416129,55900dcffdf99b3f7aada3f5
27.566720560597382,24,1.1486133566915575,1.1231372607843895,0.44513018394111237,0.5083247970373622,P7,-0.19480938115299828,559c192bfdf99b218a61f57f
14.83109507286849,24,0.6179622947028537,0.8565283911796985,-0.4271445773551369,-0.36384349825846424,P8,-1.1201557733414802,559ecce6fdf99b16653fb880
11.539801412456162,24,0.4808250588523401,0.6733536886879652,-0.952918856737384,-1.307106932248763,P9,0.37839338384448384,559fa17cfdf99b69c369d364
22.154354707606288,24,0.9230981128169287,0.9885393347130521,0.03715978187532376,0.060627556745543966,P10,-0.49183242215318507,55a55bd7fdf99b790558627c
7.391194228162668,24,0.3079664261734445,0.4925292904405641,-1.2055034286814714,-1.860425680848256,P11,-1.1201557733414802,55abb1a5fdf99b501fab62e3
6.454337478711266,24,0.2689307282796361,0.5420107491971262,-0.5274119593838418,-1.50148394859315,P12,-2.201377483475753,55b249bdfdf99b28e3c14b05
11.75905229931714,24,0.48996051247154754,0.7013009706592334,-1.034788632752257,-1.070740714451594,P13,-0.19480938115299828,55b47001fdf99b615b12d66c
6.979308724573646,24,0.29080453019056857,0.5643339390816929,-0.1044012046436874,-1.4358279456438683,P14,2.5423379182776014,55b6e53bfdf99b438f10e3bb
27.816747744963386,24,1.1590311560401412,1.1321491687886425,0.45238787210783016,0.5130389939478974,P15,-0.7993243569416129,55bfa58afdf99b339da508c2
8.531162579308143,24,0.3554651074711726,0.5848868055813463,-0.5988033924828631,-1.3383061631951694,P16,-1.8159759789224368,55c6bd08fdf99b7ba403d54f
13.773575915072342,24,0.5738989964613476,0.7494629315307381,-0.7909038735244039,-0.8627660341695607,P17,-0.19480938115299828,55cce6ea34e90600058d1e6d
192.72406526849474,24,8.03016938618728,1.298342163980943,2.5630210215728915,0.8907270461190745,P18,-2.624830169959419,55d1955dcc2b1800102be8e3
17.913623348644716,24,0.7464009728601965,0.9547997187380323,-0.3288829682664014,-0.05487238535324192,P19,-0.49183242215318507,55d7e6f669dbc30012b6826e
7.959032673662774,24,0.3316263614026156,1.0332870263113623,0.46673296447229745,0.23200694294727842,P20,-3.7059794834995996,55d8389069dbc30005b67b57
7.39119420971952,24,0.30796642540498,0.49252928893906917,-1.2055034311590884,-1.8604256883564991,P21,-1.1201557733414802,55ea70c37480920010aa9982
18.54055791649096,24,0.7725232465204567,0.8909954564394276,-0.13690721659971525,-0.24622489192475627,P22,-1.1201557733414802,5610c4ea7ffc8a0005811504
63.40014996341061,24,2.641672915142109,1.9720605112708458,2.1203653876514594,2.5688041199476452,P23,-0.7993243569416129,561ddffa3d7fe8000d0f5ff3
13.34541681157701,24,0.5560590338157088,0.928246006241592,-0.24057230218860398,-0.10447705273329659,P24,-1.8159759789224368,56228c48ed6e5a0005c7fdd6
91.86043415850486,24,3.8275180899377026,0.9728209954525874,2.9040035960899875,-0.021671424822758537,P25,0.659949630485404,5622e4dced6e5a0005c80078
26.379478782115488,24,1.099144949254812,1.320949042653296,0.3862138482641236,0.9911542228227551,P26,-1.4576400419390545,562e4469733ea00005163785
8.839277626934335,24,0.36830323445559726,0.5935907939171485,-1.022450279568674,-1.3861599466245498,P27,-1.1201557733414802,56492ba96902220005c4a768
14.665078934169125,24,0.6110449555903802,0.8475522268292592,-0.44121599642460685,-0.39499092036189615,P28,-1.1201557733414802,56494d5b6902220012c4acb7
65.3424178230019,24,2.722600742625079,1.6203701110066369,2.361105869101774,1.857739545204129,P29,-0.49183242215318507,5654171504212700054a12ad
25.008423176810293,24,1.0420176323670955,1.3170479710502498,0.2876414847078807,1.0063971878531988,P30,-1.1201557733414802,5662218473ac8700058095b1
16.936274671771088,24,0.7056781113237953,0.9298781349841826,-0.45208308558127486,-0.15471945319618963,P31,-0.19480938115299828,5680eeb5c5767f00121ccc0f
22.741438062987992,24,0.9475599192911663,1.2643115666224773,0.1987952702439295,0.8470114885537279,P32,-1.4576400419390545,5687bbe7369319000c269af0
32.06531830965418,24,1.3360549295689241,1.234606237473792,0.6739390724134948,0.7877859936763576,P33,-1.1201557733414802,56888951d7848e000c39a122
21.989668656071498,24,0.9162361940029791,1.156159966291269,0.11530324694461233,0.6781227533782537,P34,0.9421774872254819,569e9d738ad3f8000d742557
13.29818936827951,24,0.554091223678313,0.9822847811623071,-0.07354545376493937,0.06231308129106146,P35,-2.201377483475753,56a3e69d582971000b7b0f4a
7.538345426415395,24,0.31409772610064146,0.7234742695470746,-0.18320563873750356,-0.7520102462850455,P36,-2.624830169959419,56b4b565b2de2a000d3316ba
16.6474709423306,24,0.6936446225971084,0.895323774850503,-0.3777845472046698,-0.24822630599328982,P37,-0.7993243569416129,56bfba439f7a1e000afdcba9
25.747680395141828,24,1.0728200164642427,1.4594334572351075,0.3312779219644035,1.3633987456323495,P38,-1.1201557733414802,56c79f6cc41c43000c0886b0
9.743819722988972,24,0.40599248845787383,0.6675978090841621,-0.7108317046644339,-1.0311859491778415,P39,-1.4576400419390545,56d0901c197fb1000b2348ee
16.01145637217315,24,0.6671440155072146,1.1627427553715122,-0.07874903127147387,0.5697117991141828,P40,-1.8159759789224368,56ec2213388e1d000a5960c2
37.30355181816731,24,1.5543146590903045,1.5023640026108138,1.052616669863565,1.56322109729581,P41,-0.49183242215318507,56f299dded0cf6000b9108cd
10.012368534787642,24,0.4171820222828184,0.6976099413111126,-0.6854658246867156,-0.9142746807313454,P42,-1.4576400419390545,56f59251736c79000c2241f7
29.278206202435264,24,1.2199252584348026,1.2479182195593796,0.6238940723510117,0.7690597601436889,P43,-2.624830169959419,570521cfde5095001018a0c8
9.598816501375959,24,0.3999506875573316,0.698427032545662,-0.5095221206496996,-0.8867047252242785,P44,-1.8159759789224368,571164253d47e80009635a80
17.01938447690609,24,0.7091410198710871,1.1674434569107723,0.10814502942085746,0.5776770764036467,P45,-2.201377483475753,572036a1fd3a5200093c126b
19.333350891618856,24,0.8055562871507856,1.081447899000388,0.09943295121679849,0.34721447189354626,P46,-1.8159759789224368,57210674951c9b0011d3eaaa
12.405087778358697,24,0.5168786574316123,0.8454190694071303,0.07169113218349604,-0.3452279375014752,P47,-2.624830169959419,57309f6b30a556000fecdd47
21.037144491224804,24,0.8765476871343668,0.9198676599622732,-0.016903706989727263,-0.16350664170841744,P48,-0.7993243569416129,5730e42cdd66170008d9ad96
31.103941784215543,24,1.2959975743423142,0.9212149012140048,0.6690788347649004,-0.11180881859279557,P49,-2.624830169959419,574eab79c18847000e071119
10.677564490535925,24,0.44489852043899686,0.6022536049940032,-1.058523781244794,-1.6687445968318646,P50,0.37839338384448384,57527f5f0811ad0006f37c29
13.443088931233724,24,0.5601287054680718,0.7946400462060375,-0.8103790785757011,-0.7094725694779697,P51,0.09439465301576684,57541379f5000a0006b06ab4
