rebl_item,percent_eco,i.fit,i.df,i.outfitMSQ,i.infitMSQ,i.outfitZ,i.infitZ,i.disc,eta,eta_se
fashFast_r,0.7502750275027503,1233.5544405033413,909,1.3570455891125868,1.1416815755524359,6.134107483237067,3.5749608060001,-0.06636111287802053,NA,NA
fashPutAside_,0.41144114411441146,795.8474836594864,909,0.8755197840038355,0.8982176303283946,-4.829667614789462,-4.702612574604644,0.4389977124262913,NA,NA
fashShoppedSecondHand_,0.15181518151815182,758.3146751045741,909,0.8342295655715887,0.9122360474800739,-2.1507659361854956,-1.4426911478350668,0.38129334831964706,NA,NA
foodBeef_r,0.26182618261826185,921.9331806400618,909,1.0142279214962175,1.0312608240143857,0.30774997700969314,0.8296349009137525,0.22810191349270045,NA,NA
foodCowMilk_r,0.40154015401540155,1089.2392427640953,909,1.1982829953400387,1.157672855056593,6.726305525609387,6.523031680630395,0.01958343574208566,NA,NA
foodDinnerNoMeat_,0.7007700770077008,826.430365218395,909,0.9091643181720517,0.9257520322751176,-2.177143348030664,-2.4469222057704787,0.3544630238217857,NA,NA
foodForage_,0.026402640264026403,745.0977742803534,909,0.8196895206604548,0.9590225252686649,-0.7221000378245339,-0.1575614185476619,0.16845407028992856,NA,NA
foodGarden_,0.15071507150715072,876.1144156000677,909,0.9638222393840128,0.9747666701031311,-0.4237819842902916,-0.3885708106928094,0.256229595003482,NA,NA
foodLocal_,0.4367436743674367,880.7252272707562,909,0.968894639461778,0.9731517916098384,-1.2482182042289007,-1.2834194829815027,0.3123838132744283,NA,NA
foodLunchNoMeat_,0.8261826182618262,805.621515923922,909,0.8862722947457887,0.9285448427599088,-1.583499680082496,-1.3372287880338338,0.28460942256844735,NA,NA
foodMeatEveryDay_r,0.6259625962596259,891.8589963274346,909,0.9811430102612042,0.9755514315113976,-0.5872619358245433,-1.0356586486646757,0.29614231145559855,NA,NA
foodMeat_r,0.0671067106710671,789.0331461082351,909,0.8680232630453631,0.987454866380429,-0.933020319816391,-0.07926638798658389,0.20846225691122716,NA,NA
foodNonDairyMilk_,0.341034103410341,857.5627495503498,909,0.943413365841969,0.9606259381983123,-1.6423709881134394,-1.4113151969750266,0.34847957636206134,NA,NA
foodOatMilk_,0.1419141914191419,824.2651738742326,909,0.9067823694986057,0.9678765159211954,-1.1027203993590524,-0.4767668026268672,0.27206281622538964,NA,NA
foodOrganicVeg_,0.47744774477447743,860.5017296170373,909,0.9466465672354646,0.9579777155549958,-2.3182955503399616,-2.1730957957449295,0.3404437834987799,NA,NA
foodOwnLunch_,0.46864686468646866,890.4431783087039,909,0.9795854546850428,0.9840105544848197,-0.8643099827719447,-0.806153874470489,0.2974779600998597,NA,NA
foodRefrainedDistance_,0.06490649064906491,715.5108508042653,909,0.7871406499496868,0.9058310612004641,-1.5501226126238614,-0.8371571463574743,0.31104992021307953,NA,NA
foodThrownBadFood_r,0.2948294829482948,1029.6061266773636,909,1.1326800073458345,1.091084566380784,3.0273758250736194,2.667203572932093,0.10155352819997945,NA,NA
foodThrownGoodFood_r,0.8481848184818482,927.4284831427829,909,1.0202733587929405,0.9943798374957856,0.2729258912421494,-0.07265610583719334,0.14777366470106187,NA,NA
foodTofu_,0.17271727172717272,774.2615004379924,909,0.8517728277645681,0.9391812524014862,-2.1249921674403214,-1.0962139840961491,0.348941407851771,NA,NA
foodVegan_,0.0165016501650165,657.7922774394084,909,0.7236438695703062,0.9712544333622429,-0.8930771630872654,-0.03790187536102688,0.14157683345960465,NA,NA
homeClothesCold_,0.6941694169416942,959.8748658227845,909,1.055967949199983,1.0124193102875225,1.3338507836392453,0.4196095358524583,0.19317645399275507,NA,NA
homeClothesDryer_r,0.1551155115511551,1282.286670230576,909,1.410656402893923,1.1156558801453478,4.618131344598548,1.8541168988619137,-0.030757340697438348,NA,NA
homeClothesHang_,0.38613861386138615,878.629724508205,909,0.9665893558946149,0.9783985754641771,-1.143571576266198,-0.893579953087182,0.3141742508041172,NA,NA
homeLightsOff_,0.9306930693069307,864.6216614267017,909,0.9511789454639183,0.9631957812861026,-0.3107358875160247,-0.31378706108187115,0.13355321198510556,NA,NA
packAlumOverGlass_,0.26952695269526955,931.3922756792227,909,1.0246339666438093,1.0112324507742951,0.5356130333433959,0.3169005787679745,0.23391915651262543,NA,NA
