p.fit,p.df,p.outfitMSQ,p.infitMSQ,p.outfitZ,p.infitZ,person,rebl_score,prolificID
86.64273399324755,85,1.0193262822735005,1.0789445412335044,0.1635076086900354,0.6148282528047775,P622,-1.0190638813211166,673
75.04272664316231,85,0.8828556075666154,0.9665609352754403,-0.4319648592115081,-0.23943676249773743,P623,-0.5104442360003536,674
195.6300511954282,85,2.3015300140638613,1.5969789670275458,4.337263486850058,4.355927693599022,P624,-0.30229597849840617,675
108.55101214943139,85,1.277070731169781,1.3426261544173927,1.2191008026794892,2.6955740707317086,P625,-0.23364996298927157,676
97.50350074448808,85,1.1471000087586833,1.065345668268378,0.7131237977935218,0.5944705597615395,P626,0.10713408868857865,677
66.91729034744426,85,0.7872622393816973,0.8853647210240314,-0.9798222817910759,-0.9983253412308845,P627,-0.02895503333821937,678
94.12902833302178,85,1.107400333329668,1.05255420535601,0.47812004243710193,0.44628447592128795,P628,-0.7959524951058624,679
61.00969086607382,85,0.7177610690126331,0.7743098597933804,-1.202716208818929,-1.962020189373573,P629,-0.5808079001596393,680
92.01636720375495,85,1.082545496514764,0.9961346491023556,0.3835789909783445,0.013661762159012315,P630,-0.8693091705735244,682
98.44833350391713,85,1.1582156882813779,1.057448143231598,0.7301443460578481,0.5207303635901878,P631,0.3807828569001317,683
256.72042808385595,85,3.0202403303983054,1.0879975918906262,4.096696634767388,0.6552099863757456,P632,1.256948783802646,684
58.68350554592688,85,0.6903941828932574,0.8241805308262238,-0.7475232445707366,-1.1331903210373513,P633,-1.5882674001785004,685
66.57006580592711,85,0.7831772447756131,0.9219967473446231,-1.0011342628320654,-0.6585659903356134,P634,0.03908332020019431,688
106.24207171470835,85,1.2499067260553922,1.1238093145360795,1.12128336031333,1.0710236144021479,P635,0.1752627037504273,689
101.41936241275666,85,1.193168969561843,1.0995491886662798,0.8204763511477224,0.840776718201708,P636,0.5894730479537599,690
102.10273890246539,85,1.201208692970181,1.0895606877968693,0.9099733071368141,0.7871031804536782,P637,0.3120191269621181,691
53.87187095697693,85,0.6337867171409051,0.8537912680984571,-0.9916120829704289,-0.9485318627412879,P638,-1.501420231608786,692
70.0377926974672,85,0.8239740317349082,0.9294328571857361,-0.3411280018716221,-0.4051588879258362,P639,-1.5882674001785004,693
93.61339071088389,85,1.1013340083633398,1.0371555128604477,0.3984761154892312,0.2988504068411078,P640,-1.3339800965390989,695
79.5865692764672,85,0.9363125797231435,0.9104068970459581,-0.1847599168011585,-0.7140689254455334,P641,-0.5808079001596393,697
69.28826683433702,85,0.8151560804039649,0.8038159665694146,-0.7031684546439084,-1.6557323737355223,P642,-0.6517913138951733,698
158.61126550589816,85,1.8660148883046843,1.269445134413461,3.2475295317855117,2.195913417959846,P643,-0.02895503333821937,699
126.73358878133469,85,1.4909833974274669,1.1313966519971426,1.7258314410337143,1.0610123476875668,P644,0.7313683234089529,700
96.91639093479478,85,1.1401928345269974,1.1211475732057676,0.4613154273651652,0.772989836178602,P645,-1.6775025822816896,701
59.156774454364,85,0.6959620524042823,0.8513749661168581,-1.1918694947810813,-1.1813666275981642,P646,-0.7959524951058624,702
82.0195483031256,85,0.964935862389713,0.9618171439746451,-0.036970232388228566,-0.2537332806108765,P647,-0.8693091705735244,703
56.39786612877702,85,0.6635043073973766,0.7968794788554493,-1.6168694699598916,-1.8419194508316628,P648,0.3120191269621181,704
50.203307939473305,85,0.5906271522290977,0.718453567067238,-1.8397452573193358,-2.4812798989567404,P649,-0.6517913138951733,705
86.88607858899816,85,1.0221891598705666,1.0605540376515195,0.17159124469898382,0.525793613755886,P650,-0.5808079001596393,706
79.08066269692054,85,0.9303607376108299,1.0302545260407427,-0.10363617689847403,0.25641057412558,P651,-1.25299644345649,707
94.00932447709522,85,1.1059920526717084,1.0886592751186388,0.5345230609946516,0.7782514506627556,P652,-0.23364996298927157,708
79.68236673814187,85,0.937439608684022,0.9954760814237504,-0.21960695236477126,-0.0010822689828818982,P653,0.03908332020019431,710
104.2234333761569,85,1.2261580397194929,1.1060115227930174,0.9972925928536411,0.9051864030306916,P654,-0.37126278882787694,711
67.24519828965565,85,0.7911199798783017,0.9586319761614168,-0.9245780934626076,-0.3183508847157375,P655,-0.30229597849840617,712
55.62168938189007,85,0.6543728162575303,0.8171619283037865,-1.6160456920912352,-1.5936328606372203,P656,-0.4406211302243104,713
65.60450687698187,85,0.7718177279644927,0.8870578419310968,-0.9335353456818816,-0.9188783650111613,P657,-0.5808079001596393,714
117.65051650633407,85,1.3841237236039303,1.1386095891615176,1.3381104972177038,1.0624336943919672,P658,-0.8693091705735244,715
80.95160362845156,85,0.9523718073935479,0.9546581063410543,-0.13328006814365925,-0.35438487223811305,P659,0.3807828569001317,716
66.45472492186909,85,0.7818202931984598,0.892984990350845,-0.7659458489324152,-0.8098740289870899,P660,-0.8693091705735244,717
177.4413423516254,85,2.0875452041367693,1.5929107748399405,3.8918516622629027,4.414150502362625,P661,-0.02895503333821937,718
49.65894153166577,85,0.584222841549009,0.7418927203594458,-1.9313614195873305,-2.2805479676662483,P662,-0.5808079001596393,719
123.2166764021241,85,1.4496079576720482,1.2371154995279188,1.7707476044295967,1.884442465771597,P663,-0.4406211302243104,720
67.65593419835369,85,0.7959521670394551,0.9474250695243855,-0.923470661966624,-0.42330070785532614,P664,-0.1652557887179946,721
77.34090737569863,85,0.9098930279493957,0.9332676433281453,-0.3348028179702522,-0.5484311518061927,P665,0.3120191269621181,722
55.969418631430806,85,0.6584637486050683,0.7649044505725818,-1.4697709621218027,-2.0244103870090444,P666,-0.6517913138951733,723
118.96870057935524,85,1.3996317715218265,1.1649417747231374,1.4124642240786915,1.2905052567270319,P667,0.8033961654799205,724
56.736191236531546,85,0.667484602782724,0.8511761344125581,-1.2310645663170336,-1.13957852888788,P668,-0.9436448119905134,725
69.8421887773021,85,0.8216728091447306,0.951156404782169,-0.7681446058671937,-0.38404046918157525,P669,-0.30229597849840617,726
89.2036720262018,85,1.049454965014139,1.0267566311881688,0.29099073452766927,0.2651073250505098,P670,-0.30229597849840617,728
95.16456463996863,85,1.1195831134113956,1.2167228976430937,0.5619767452581595,1.7170829009822972,P671,-0.5104442360003536,729
112.97103611878181,85,1.329071013162139,1.238266350778464,1.4383028026007432,1.9649241491035239,P672,0.03908332020019431,730
